"track_n","line","lyric","track_title","album","artist"
14,26,"And I know it's gonna be a lovely day","Lovely Day","This Is All Yours","alt-J"
14,27,"On the night line","Lovely Day","This Is All Yours","alt-J"
14,28,"For the night line","Lovely Day","This Is All Yours","alt-J"
14,29,"On the night line","Lovely Day","This Is All Yours","alt-J"
14,30,"On the night line","Lovely Day","This Is All Yours","alt-J"
14,31,"On the night line","Lovely Day","This Is All Yours","alt-J"
2,NA,NA,"Arrival in Nara","This Is All Yours","alt-J"
10,NA,NA,"The Gospel of John Hurt","This Is All Yours","alt-J"
1,1,NA,"3WW","RELAXER","alt-J"
1,2,"There was a wayward lad","3WW","RELAXER","alt-J"
1,3,"Stepped out one morning","3WW","RELAXER","alt-J"
1,4,"The ground to be his bed","3WW","RELAXER","alt-J"
1,5,"The sky his awning","3WW","RELAXER","alt-J"
1,6,"Neon, neon, neon","3WW","RELAXER","alt-J"
1,7,"A blue neon lamp in a midnight country field","3WW","RELAXER","alt-J"
1,8,"Cows surround so you lean on, lean on","3WW","RELAXER","alt-J"
1,9,"So much your hugs become hold ons","3WW","RELAXER","alt-J"
1,10,"Oh, these three worn words","3WW","RELAXER","alt-J"
1,11,"Oh, that we whisper","3WW","RELAXER","alt-J"
1,12,"Like the rubbing hands","3WW","RELAXER","alt-J"
1,13,"Of tourists in Verona","3WW","RELAXER","alt-J"
1,14,"I just want to love you in my own language","3WW","RELAXER","alt-J"
1,15,"Well, that smell of sex","3WW","RELAXER","alt-J"
1,16,"Good like burning wood","3WW","RELAXER","alt-J"
1,17,"The wayward lad lay claim","3WW","RELAXER","alt-J"
1,18,"To two thirsty girls from Hornsea","3WW","RELAXER","alt-J"
1,19,"Who left a note when morning came:","3WW","RELAXER","alt-J"
1,20,"""Girls from the pool say, ""Hi"" (Hi)","3WW","RELAXER","alt-J"
1,21,"The road erodes at five feet per year","3WW","RELAXER","alt-J"
1,22,"Along England's east coastline","3WW","RELAXER","alt-J"
1,23,"Was this your first time?","3WW","RELAXER","alt-J"
1,24,"Love is just a button we pressed","3WW","RELAXER","alt-J"
1,25,"Last night by the camp fire""","3WW","RELAXER","alt-J"
1,26,"Oh, these three worn words","3WW","RELAXER","alt-J"
1,27,"Oh, that we whisper","3WW","RELAXER","alt-J"
1,28,"Like the rubbing hands","3WW","RELAXER","alt-J"
1,29,"Of tourists in Verona","3WW","RELAXER","alt-J"
1,30,"I just want to love you in my own language","3WW","RELAXER","alt-J"
2,1,"Zero one one one zero zero one one","In Cold Blood","RELAXER","alt-J"
2,2,"Crying zeros and I'm hearing one one ones","In Cold Blood","RELAXER","alt-J"
2,3,"Cut my somersault, sign my backflip","In Cold Blood","RELAXER","alt-J"
2,4,"Pool, summer, summer, pool, pool summer","In Cold Blood","RELAXER","alt-J"
2,5,"Kiss me","In Cold Blood","RELAXER","alt-J"
2,6,"Hair the way the sun really wants it to be","In Cold Blood","RELAXER","alt-J"
2,7,"Whiskey soda please, your G&T is empty","In Cold Blood","RELAXER","alt-J"
2,8,"Jeff's inflatables have sunk to the bottom","In Cold Blood","RELAXER","alt-J"
2,9,"Pool, summer, summer, pool, pool summer","In Cold Blood","RELAXER","alt-J"
2,10,"Kiss me","In Cold Blood","RELAXER","alt-J"
2,11,"Cali let's dive, dive down","In Cold Blood","RELAXER","alt-J"
2,12,"To the pool's bottom where we belong","In Cold Blood","RELAXER","alt-J"
2,13,"Cali you're sinking like a bleeding stone","In Cold Blood","RELAXER","alt-J"
2,14,"All above crowd around, so fucking loud","In Cold Blood","RELAXER","alt-J"
2,15,"Mr. Caspian's killer told me so (La-la la-la la la)","In Cold Blood","RELAXER","alt-J"
2,16,"Heard it down on the radio (La-la la-la la-la la)","In Cold Blood","RELAXER","alt-J"
2,17,"My pool, summer, summer, pool, summer vibes killed","In Cold Blood","RELAXER","alt-J"
2,18,"In cold blood","In Cold Blood","RELAXER","alt-J"
2,19,"Zero one one one zero zero one one","In Cold Blood","RELAXER","alt-J"
2,20,"Crying zeros and I'm hearing one one ones","In Cold Blood","RELAXER","alt-J"
2,21,"Lifeless back slaps the surface of the pool","In Cold Blood","RELAXER","alt-J"
2,22,"Pool killer, killer pool, pool killer","In Cold Blood","RELAXER","alt-J"
2,23,"Kiss me","In Cold Blood","RELAXER","alt-J"
2,24,"Mr. Caspian's killer told me so (La-la la-la la la)","In Cold Blood","RELAXER","alt-J"
2,25,"Heard it down on the radio (La-la la-la la-la la)","In Cold Blood","RELAXER","alt-J"
2,26,"Pool, summer, summer, pool, pool, summer vibes killed","In Cold Blood","RELAXER","alt-J"
2,27,"In cold blood","In Cold Blood","RELAXER","alt-J"
2,28,"La-la la-la la la (In cold blood, in cold blood)","In Cold Blood","RELAXER","alt-J"
2,29,"La-la la-la la la","In Cold Blood","RELAXER","alt-J"
2,30,"La-la la-la la la (In cold blood)","In Cold Blood","RELAXER","alt-J"
2,31,"La-la la-la la la(Caspian's killer told me so)","In Cold Blood","RELAXER","alt-J"
2,32,"La-la la-la la la","In Cold Blood","RELAXER","alt-J"
2,33,"La-la la-la la la(Caspian's killer told me so)","In Cold Blood","RELAXER","alt-J"
2,34,"La-la la-la la la","In Cold Blood","RELAXER","alt-J"
2,35,"La-la la-la la la","In Cold Blood","RELAXER","alt-J"
2,36,"La-la la-la la-la la","In Cold Blood","RELAXER","alt-J"
2,37,"In cold blood","In Cold Blood","RELAXER","alt-J"
3,1,"There is a house in New Orleans","House of the Rising Sun","RELAXER","alt-J"
3,2,"They call the Rising Sun","House of the Rising Sun","RELAXER","alt-J"
3,3,"And it's been the ruin of many poor soul","House of the Rising Sun","RELAXER","alt-J"
3,4,"And, Lord, my father's one","House of the Rising Sun","RELAXER","alt-J"
3,5,"My mother, she's a tailor","House of the Rising Sun","RELAXER","alt-J"
3,6,"She sews those new blue jeans","House of the Rising Sun","RELAXER","alt-J"
3,7,"To keep my gambling father drunk","House of the Rising Sun","RELAXER","alt-J"
3,8,"Deep down in New Orleans","House of the Rising Sun","RELAXER","alt-J"
3,9,"It's a happy happy happy happy fun day day","House of the Rising Sun","RELAXER","alt-J"
3,10,"Like a bird flying over forest fire","House of the Rising Sun","RELAXER","alt-J"
3,11,"My father feels the heat beneath his wings","House of the Rising Sun","RELAXER","alt-J"
3,12,"And in debt he leaves for another town","House of the Rising Sun","RELAXER","alt-J"
3,13,"Where he gambles and, drunk, he still drinks","House of the Rising Sun","RELAXER","alt-J"
3,14,"My mother hides from pleasure","House of the Rising Sun","RELAXER","alt-J"
3,15,"And thinks of Father on her knees","House of the Rising Sun","RELAXER","alt-J"
3,16,"Lifted in the arms of God","House of the Rising Sun","RELAXER","alt-J"
3,17,"Away from New Orleans","House of the Rising Sun","RELAXER","alt-J"
3,18,"Happy happy happy happy fun day day","House of the Rising Sun","RELAXER","alt-J"
3,19,"Happy happy happy happy fun day day","House of the Rising Sun","RELAXER","alt-J"
4,1,"I'm at the door at a quarter to four","Hit Me Like That Snare","RELAXER","alt-J"
4,2,"Poppers popping, baby, might take some more","Hit Me Like That Snare","RELAXER","alt-J"
4,3,"I'm fucking loose, you're gorgeous, I don't care","Hit Me Like That Snare","RELAXER","alt-J"
4,4,"Come closer, baby, slap me like that snare","Hit Me Like That Snare","RELAXER","alt-J"
4,5,"Moon Shaped Pool plays in the velvet cell","Hit Me Like That Snare","RELAXER","alt-J"
4,6,"Green neon sign reading ""Welcome to Hell""Leather slings fall like oxygen masks","Hit Me Like That Snare","RELAXER","alt-J"
4,7,"We're going down, fuck my life in half","Hit Me Like That Snare","RELAXER","alt-J"
4,8,"School of magic, with brooms and wands","Hit Me Like That Snare","RELAXER","alt-J"
4,9,"Pairs of people tugging like hungry dogs","Hit Me Like That Snare","RELAXER","alt-J"
4,10,"For bone, baby, in the house of slithering","Hit Me Like That Snare","RELAXER","alt-J"
4,11,"Floor full of happy wizards scissoring","Hit Me Like That Snare","RELAXER","alt-J"
4,12,"I don't subscribe to your cultural norms","Hit Me Like That Snare","RELAXER","alt-J"
4,13,"My church's doctrine has lost its charm","Hit Me Like That Snare","RELAXER","alt-J"
4,14,"Rise above the gloom of the jungle floor","Hit Me Like That Snare","RELAXER","alt-J"
4,15,"Hit me like that snare, more, more, more","Hit Me Like That Snare","RELAXER","alt-J"
4,16,"I don't subscribe to your cultural norms","Hit Me Like That Snare","RELAXER","alt-J"
4,17,"My church's doctrine has lost its charm","Hit Me Like That Snare","RELAXER","alt-J"
4,18,"Family matters, I couldn't agree more","Hit Me Like That Snare","RELAXER","alt-J"
4,19,"This is my family fisting me on the floor","Hit Me Like That Snare","RELAXER","alt-J"
4,20,"Regret my safe word, one to ten in Japanese","Hit Me Like That Snare","RELAXER","alt-J"
4,21,"At the party, carpet burning my knees","Hit Me Like That Snare","RELAXER","alt-J"
4,22,"Na na na na na na na na na na na na(Ichi, ni, san, shi, go, roku, nana, hachi, kyu, jyuu)","Hit Me Like That Snare","RELAXER","alt-J"
4,23,"Ichi, ni, san, go, roku, nana, hachi, kyu, jyuu","Hit Me Like That Snare","RELAXER","alt-J"
4,24,"Ichi, ni, san, go, roku, nana, hachi, kyu, jyuu(Nē, sakki no sunea mitai ni aterushi, hoshī? Ji yaa sou suruwa.)","Hit Me Like That Snare","RELAXER","alt-J"
4,25,"We are dangerous teenagers","Hit Me Like That Snare","RELAXER","alt-J"
4,26,"We are dangerous teenagers","Hit Me Like That Snare","RELAXER","alt-J"
4,27,"Fuck you, I'll do what I want to do","Hit Me Like That Snare","RELAXER","alt-J"
4,28,"Fuck you, I'll do what I want to do","Hit Me Like That Snare","RELAXER","alt-J"
4,29,"Fuck you, I'll do what I want to do","Hit Me Like That Snare","RELAXER","alt-J"
4,30,"Fuck you, I'll do what I want to do","Hit Me Like That Snare","RELAXER","alt-J"
5,1,"(Extra) Ordinarily pretty teeth","Deadcrush","RELAXER","alt-J"
5,2,"Beauty lingers out of reach","Deadcrush","RELAXER","alt-J"
5,3,"You're my DC oh Lee, oh","Deadcrush","RELAXER","alt-J"
5,4,"Man Ray went cray cray over you","Deadcrush","RELAXER","alt-J"
5,5,"Capturing but never captured","Deadcrush","RELAXER","alt-J"
5,6,"You're my DC oh Lee, oh","Deadcrush","RELAXER","alt-J"
5,7,"Swim low","Deadcrush","RELAXER","alt-J"
5,8,"In the back dry in the night","Deadcrush","RELAXER","alt-J"
5,9,"Sample","Deadcrush","RELAXER","alt-J"
5,10,"Put it there, get the money (Watch me now)","Deadcrush","RELAXER","alt-J"
5,11,"In the back of a Volvo car","Deadcrush","RELAXER","alt-J"
5,12,"Sample","Deadcrush","RELAXER","alt-J"
5,13,"Hold over","Deadcrush","RELAXER","alt-J"
5,14,"Pay up, sign up LA","Deadcrush","RELAXER","alt-J"
5,15,"Anna Bolina, maid of honour","Deadcrush","RELAXER","alt-J"
5,16,"Not your sister, fearful temper","Deadcrush","RELAXER","alt-J"
5,17,"You're my DC oh Anna, oh","Deadcrush","RELAXER","alt-J"
5,18,"Unknown artist took your likeness","Deadcrush","RELAXER","alt-J"
5,19,"Henry Tudor left you lifeless","Deadcrush","RELAXER","alt-J"
5,20,"You're my DC oh Anna, oh","Deadcrush","RELAXER","alt-J"
5,21,"Keepa, keepa, keepa, keep me damn down","Deadcrush","RELAXER","alt-J"
5,22,"Let it low","Deadcrush","RELAXER","alt-J"
5,23,"Let me know where you go (Watch me now)","Deadcrush","RELAXER","alt-J"
5,24,"Papa, papa, papa","Deadcrush","RELAXER","alt-J"
5,25,"Get me down","Deadcrush","RELAXER","alt-J"
5,26,"Deep, deep down","Deadcrush","RELAXER","alt-J"
5,27,"Pablo, let me know","Deadcrush","RELAXER","alt-J"
5,28,"If you don't have the ace of hearts","Deadcrush","RELAXER","alt-J"
5,29,"My dear, you're a lost man","Deadcrush","RELAXER","alt-J"
5,30,"Falcon for you, Anna, from the left arm of the falconer","Deadcrush","RELAXER","alt-J"
5,31,"Anna, Anna, Anna, Anna L'Arlésienne","Deadcrush","RELAXER","alt-J"
5,32,"Swim low","Deadcrush","RELAXER","alt-J"
5,33,"In the back dry in the night","Deadcrush","RELAXER","alt-J"
5,34,"Sample","Deadcrush","RELAXER","alt-J"
5,35,"Put it there, get the money (Watch me now)","Deadcrush","RELAXER","alt-J"
5,36,"In the back of a Volvo car","Deadcrush","RELAXER","alt-J"
5,37,"Sample","Deadcrush","RELAXER","alt-J"
5,38,"Hold over","Deadcrush","RELAXER","alt-J"
5,39,"Pay up, sign up LA","Deadcrush","RELAXER","alt-J"
5,40,"Swim low","Deadcrush","RELAXER","alt-J"
5,41,"In the back dry in the night","Deadcrush","RELAXER","alt-J"
5,42,"Sample","Deadcrush","RELAXER","alt-J"
5,43,"Put it there, get the money (Watch me now)","Deadcrush","RELAXER","alt-J"
5,44,"In the back of a Volvo car","Deadcrush","RELAXER","alt-J"
5,45,"Sample","Deadcrush","RELAXER","alt-J"
5,46,"Hold over","Deadcrush","RELAXER","alt-J"
5,47,"Pay up, sign up LA","Deadcrush","RELAXER","alt-J"
5,48,"Watch me now","Deadcrush","RELAXER","alt-J"
6,1,"Ooh, my Adeline, ooh","Adeline","RELAXER","alt-J"
6,2,"Down in Tasmania","Adeline","RELAXER","alt-J"
6,3,"Where the devil's jaws are far too weak","Adeline","RELAXER","alt-J"
6,4,"To tear you away","Adeline","RELAXER","alt-J"
6,5,"Ooh, I wish you well","Adeline","RELAXER","alt-J"
6,6,"I wish you well","Adeline","RELAXER","alt-J"
6,7,"I wish you well","Adeline","RELAXER","alt-J"
6,8,"I wish you well","Adeline","RELAXER","alt-J"
6,9,"Ooh, my Adeline","Adeline","RELAXER","alt-J"
6,10,"I watch your morning swim again","Adeline","RELAXER","alt-J"
6,11,"Ooh, Kodachrome blue sky","Adeline","RELAXER","alt-J"
6,12,"Strokes from patch to warm patch","Adeline","RELAXER","alt-J"
6,13,"My sweet Adeline","Adeline","RELAXER","alt-J"
6,14,"Ooh, I wish you well (My Adeline)","Adeline","RELAXER","alt-J"
6,15,"I wish you well","Adeline","RELAXER","alt-J"
6,16,"I wish you well (My Adeline)","Adeline","RELAXER","alt-J"
6,17,"I wish you well","Adeline","RELAXER","alt-J"
6,18,"And the old triangle went jingle-jangle","Adeline","RELAXER","alt-J"
6,19,"All along the Royal Canal","Adeline","RELAXER","alt-J"
6,20,"My Adeline was swimming; sweet Adeline was singing","Adeline","RELAXER","alt-J"
6,21,"To the tune of the Royal Canal","Adeline","RELAXER","alt-J"
6,22,"She's a swim, swimmer","Adeline","RELAXER","alt-J"
6,23,"Swimmer, swimmer","Adeline","RELAXER","alt-J"
6,24,"Swim, swimmer","Adeline","RELAXER","alt-J"
6,25,"Swimmer, swimmer","Adeline","RELAXER","alt-J"
6,26,"And the old triangle went jingle-jangle","Adeline","RELAXER","alt-J"
6,27,"All along the Royal Canal","Adeline","RELAXER","alt-J"
6,28,"My Adeline was swimming; sweet Adeline was singing","Adeline","RELAXER","alt-J"
6,29,"To the tune of the Royal Canal","Adeline","RELAXER","alt-J"
6,30,"I wish her well (My Adeline)","Adeline","RELAXER","alt-J"
6,31,"I wish her well","Adeline","RELAXER","alt-J"
6,32,"I wish her well (My Adeline)","Adeline","RELAXER","alt-J"
6,33,"I wish her well","Adeline","RELAXER","alt-J"
6,34,"I wish her well","Adeline","RELAXER","alt-J"
8,1,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
8,2,"To be told of such hills","Pleader","RELAXER","alt-J"
8,3,"To be held in such spots","Pleader","RELAXER","alt-J"
8,4,"To behold such warmth","Pleader","RELAXER","alt-J"
8,5,"Call to arms these harmonies!And in happy agony we sing","Pleader","RELAXER","alt-J"
8,6,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
8,7,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
8,8,"Oh, your deeps and your shades","Pleader","RELAXER","alt-J"
8,9,"Where the wild roses pray","Pleader","RELAXER","alt-J"
8,10,"Such heat from pride","Pleader","RELAXER","alt-J"
8,11,"Glorious, the voice of man!Like the nightingales, we sing","Pleader","RELAXER","alt-J"
8,12,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
8,13,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
8,14,"Clear softness in our hymn","Pleader","RELAXER","alt-J"
8,15,"Soft, like coming rain","Pleader","RELAXER","alt-J"
8,16,"Soft, like Bronwen","Pleader","RELAXER","alt-J"
8,17,"Victoria! Victoria!","Pleader","RELAXER","alt-J"
8,18,"Voices our queen might envy","Pleader","RELAXER","alt-J"
8,19,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
8,20,"How green, how green was my valley?","Pleader","RELAXER","alt-J"
7,NA,NA,"Last Year","RELAXER","alt-J"
2,1,"Three miles to go","We All Stand","Power Corruption and Lies","New Order"
2,2,"Three miles to go","We All Stand","Power Corruption and Lies","New Order"
2,3,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,4,"There's a soldier waiting for me","We All Stand","Power Corruption and Lies","New Order"
2,5,"I've got three miles to go","We All Stand","Power Corruption and Lies","New Order"
2,6,"Three miles to go","We All Stand","Power Corruption and Lies","New Order"
2,7,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,8,"There's a soldier waiting for me","We All Stand","Power Corruption and Lies","New Order"
2,9,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,10,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,11,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,12,"Life goes on and on in this real life fantasy","We All Stand","Power Corruption and Lies","New Order"
2,13,"Forever to be still, breath held tight inside of me","We All Stand","Power Corruption and Lies","New Order"
2,14,"Life goes on and on in this real life fantasy","We All Stand","Power Corruption and Lies","New Order"
2,15,"Forever to be still, breath held tight inside of me","We All Stand","Power Corruption and Lies","New Order"
2,16,"Life goes on and on...","We All Stand","Power Corruption and Lies","New Order"
2,17,"It's a red sky tonight","We All Stand","Power Corruption and Lies","New Order"
2,18,"It's a red sky tonight","We All Stand","Power Corruption and Lies","New Order"
2,19,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,20,"Where all futures go","We All Stand","Power Corruption and Lies","New Order"
2,21,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,22,"There's a soldier waiting for me","We All Stand","Power Corruption and Lies","New Order"
2,23,"He's got three miles to go","We All Stand","Power Corruption and Lies","New Order"
2,24,"Three miles to go","We All Stand","Power Corruption and Lies","New Order"
2,25,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,26,"At the end of the road","We All Stand","Power Corruption and Lies","New Order"
2,27,"There's blood on shore","We All Stand","Power Corruption and Lies","New Order"
2,28,"Life goes on and on in this real life fantasy","We All Stand","Power Corruption and Lies","New Order"
2,29,"Forever to be still, breath held tight inside of me","We All Stand","Power Corruption and Lies","New Order"
2,30,"Life goes on and on in this real life fantasy","We All Stand","Power Corruption and Lies","New Order"
2,31,"Forever to be still, breath held tight inside of me","We All Stand","Power Corruption and Lies","New Order"
3,1,"When a new life turns towards you","The Village","Power Corruption and Lies","New Order"
3,2,"And the night becomes the day","The Village","Power Corruption and Lies","New Order"
3,3,"We shall remain forever","The Village","Power Corruption and Lies","New Order"
3,4,"Everyone who meets this way","The Village","Power Corruption and Lies","New Order"
3,5,"Oh, our love is like the flowers","The Village","Power Corruption and Lies","New Order"
3,6,"The rain, the sea and the hours","The Village","Power Corruption and Lies","New Order"
3,7,"Oh, our love is like the flowers","The Village","Power Corruption and Lies","New Order"
3,8,"The rain, the sea and the hours, ooh oh","The Village","Power Corruption and Lies","New Order"
3,9,"When the rain falls to the sea","The Village","Power Corruption and Lies","New Order"
3,10,"They'll be waiting for you and for me","The Village","Power Corruption and Lies","New Order"
3,11,"And the sky reflects our image","The Village","Power Corruption and Lies","New Order"
3,12,"Trying to sleep right through our lives","The Village","Power Corruption and Lies","New Order"
3,13,"Oh, our love is like the earth","The Village","Power Corruption and Lies","New Order"
3,14,"The sun, the trees and the birth","The Village","Power Corruption and Lies","New Order"
3,15,"Oh, our love is like the earth","The Village","Power Corruption and Lies","New Order"
3,16,"The sun, the trees and the birth","The Village","Power Corruption and Lies","New Order"
3,17,"I am still here two days later","The Village","Power Corruption and Lies","New Order"
3,18,"Same place, same time","The Village","Power Corruption and Lies","New Order"
3,19,"And I'm stuck here two years too long","The Village","Power Corruption and Lies","New Order"
3,20,"Same place, the wrong time","The Village","Power Corruption and Lies","New Order"
3,21,"Oh, our love is like the flowers","The Village","Power Corruption and Lies","New Order"
3,22,"The rain, the sea and the hours","The Village","Power Corruption and Lies","New Order"
3,23,"Oh, our love is like the flowers","The Village","Power Corruption and Lies","New Order"
3,24,"The sun, the sea and the hours","The Village","Power Corruption and Lies","New Order"
3,25,"Their love died three years ago","The Village","Power Corruption and Lies","New Order"
3,26,"Spoken words I cannot show","The Village","Power Corruption and Lies","New Order"
7,1,"Who saw those dark eyes?","Ultraviolence","Power Corruption and Lies","New Order"
7,2,"Who saw those dark eyes?","Ultraviolence","Power Corruption and Lies","New Order"
7,3,"These years gone by","Ultraviolence","Power Corruption and Lies","New Order"
7,4,"Deep within","Ultraviolence","Power Corruption and Lies","New Order"
7,5,"Burn my skin","Ultraviolence","Power Corruption and Lies","New Order"
7,6,"All those years gone by","Ultraviolence","Power Corruption and Lies","New Order"
7,7,"In the heat of the night","Ultraviolence","Power Corruption and Lies","New Order"
7,8,"All those years gone by","Ultraviolence","Power Corruption and Lies","New Order"
7,9,"Who felt those cold hands?","Ultraviolence","Power Corruption and Lies","New Order"
7,10,"Who felt those cold hands?","Ultraviolence","Power Corruption and Lies","New Order"
7,11,"Touch my skin","Ultraviolence","Power Corruption and Lies","New Order"
7,12,"Deep within","Ultraviolence","Power Corruption and Lies","New Order"
7,13,"Burn my soul","Ultraviolence","Power Corruption and Lies","New Order"
7,14,"Fell to the ground where I was found","Ultraviolence","Power Corruption and Lies","New Order"
7,15,"All those years ago","Ultraviolence","Power Corruption and Lies","New Order"
7,16,"All those years ago","Ultraviolence","Power Corruption and Lies","New Order"
7,17,"All those years ago","Ultraviolence","Power Corruption and Lies","New Order"
7,18,"Everybody makes mistakes","Ultraviolence","Power Corruption and Lies","New Order"
7,19,"Everybody makes mistakes","Ultraviolence","Power Corruption and Lies","New Order"
7,20,"Even me","Ultraviolence","Power Corruption and Lies","New Order"
7,21,"Just be free","Ultraviolence","Power Corruption and Lies","New Order"
7,22,"This is a place where in the end","Ultraviolence","Power Corruption and Lies","New Order"
7,23,"It happens in our world within","Ultraviolence","Power Corruption and Lies","New Order"
7,24,"Time to go","Ultraviolence","Power Corruption and Lies","New Order"
7,25,"Time to go","Ultraviolence","Power Corruption and Lies","New Order"
8,1,"You...","Ecstasy","Power Corruption and Lies","New Order"
8,2,"Were...","Ecstasy","Power Corruption and Lies","New Order"
8,3,"So...","Ecstasy","Power Corruption and Lies","New Order"
8,4,"Blind...","Ecstasy","Power Corruption and Lies","New Order"
9,1,NA,"Leave Me Alone","Power Corruption and Lies","New Order"
9,2,"On a thousand islands in the sea","Leave Me Alone","Power Corruption and Lies","New Order"
9,3,"I see a thousand people just like me","Leave Me Alone","Power Corruption and Lies","New Order"
9,4,"A hundred unions in the snow","Leave Me Alone","Power Corruption and Lies","New Order"
9,5,"I watch them walking, falling in a row","Leave Me Alone","Power Corruption and Lies","New Order"
9,6,"We live always underground","Leave Me Alone","Power Corruption and Lies","New Order"
9,7,"It's going to be so quiet in here tonight","Leave Me Alone","Power Corruption and Lies","New Order"
9,8,"A thousand islands in the sea","Leave Me Alone","Power Corruption and Lies","New Order"
9,9,"It's a shame","Leave Me Alone","Power Corruption and Lies","New Order"
9,10,"And a hundred years ago","Leave Me Alone","Power Corruption and Lies","New Order"
9,11,"A sailor trod this ground I stood upon","Leave Me Alone","Power Corruption and Lies","New Order"
9,12,"Take me away everyone","Leave Me Alone","Power Corruption and Lies","New Order"
9,13,"When it hurts thou","Leave Me Alone","Power Corruption and Lies","New Order"
9,14,"From my head to my toes","Leave Me Alone","Power Corruption and Lies","New Order"
9,15,"From the words in the book","Leave Me Alone","Power Corruption and Lies","New Order"
9,16,"I see a vision that would bring me luck","Leave Me Alone","Power Corruption and Lies","New Order"
9,17,"From my head to my toes","Leave Me Alone","Power Corruption and Lies","New Order"
9,18,"To my teeth, through my nose","Leave Me Alone","Power Corruption and Lies","New Order"
9,19,"You get these words wrong","Leave Me Alone","Power Corruption and Lies","New Order"
9,20,"You get these words wrong","Leave Me Alone","Power Corruption and Lies","New Order"
9,21,"Every time","Leave Me Alone","Power Corruption and Lies","New Order"
9,22,"You get these words wrong","Leave Me Alone","Power Corruption and Lies","New Order"
9,23,"I just smile","Leave Me Alone","Power Corruption and Lies","New Order"
9,24,"But from my head to my toes","Leave Me Alone","Power Corruption and Lies","New Order"
9,25,"From my knees to my eyes","Leave Me Alone","Power Corruption and Lies","New Order"
9,26,"Every time I watch the sky","Leave Me Alone","Power Corruption and Lies","New Order"
9,27,"For these last few days leave me alone","Leave Me Alone","Power Corruption and Lies","New Order"
9,28,"But for these last few days leave me alone","Leave Me Alone","Power Corruption and Lies","New Order"
9,29,"Leave me alone","Leave Me Alone","Power Corruption and Lies","New Order"
9,30,"Leave me alone","Leave Me Alone","Power Corruption and Lies","New Order"
9,31,NA,"Leave Me Alone","Power Corruption and Lies","New Order"
10,1,"Treat me like you do","The Beach","Power Corruption and Lies","New Order"
10,2,"Thought I was mistaken","The Beach","Power Corruption and Lies","New Order"
10,3,"Thought I heard your words","The Beach","Power Corruption and Lies","New Order"
10,4,"Now how do I feel?","The Beach","Power Corruption and Lies","New Order"
10,5,"Still find it so hard","The Beach","Power Corruption and Lies","New Order"
10,6,"And I'm not sure how you'll tell me","The Beach","Power Corruption and Lies","New Order"
10,7,"Just how I should feel today","The Beach","Power Corruption and Lies","New Order"
10,8,"Won't you tell me","The Beach","Power Corruption and Lies","New Order"
10,9,"How should I feel?","The Beach","Power Corruption and Lies","New Order"
10,10,"When your heart grows cold","The Beach","Power Corruption and Lies","New Order"
1,NA,NA,"Age of Consent","Power Corruption and Lies","New Order"
4,NA,NA,"5 8 6","Power Corruption and Lies","New Order"
5,NA,NA,"Blue Monday","Power Corruption and Lies","New Order"
6,NA,NA,"Your Silent Face","Power Corruption and Lies","New Order"
1,1,"Something's wrong 'cause my mind is fading","Devil's Haircut","Odelay","Beck"
1,2,"And everywhere I look there's a dead end waiting","Devil's Haircut","Odelay","Beck"
1,3,"Temperature's dropping at the rotten oasis","Devil's Haircut","Odelay","Beck"
1,4,"Stealing kisses from the leperous faces","Devil's Haircut","Odelay","Beck"
1,5,"Heads are hanging from the garbage man trees","Devil's Haircut","Odelay","Beck"
1,6,"Mouthwash jukebox gasoline","Devil's Haircut","Odelay","Beck"
1,7,"Pistols are pointing at a poor man's pockets","Devil's Haircut","Odelay","Beck"
1,8,"Smiling eyes ripping out of his sockets","Devil's Haircut","Odelay","Beck"
1,9,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,10,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,11,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,12,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,13,"Love machines on the sympathy crutches","Devil's Haircut","Odelay","Beck"
1,14,"Discount orgies on the dropout buses","Devil's Haircut","Odelay","Beck"
1,15,"Hitching a ride with the bleeding noses","Devil's Haircut","Odelay","Beck"
1,16,"Coming to town with the briefcase blues","Devil's Haircut","Odelay","Beck"
1,17,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,18,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,19,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
